name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
早稲田大学　国際情報通信研究センター,埼玉県,本庄市,早稲田の杜一丁目,36.2178,139.176616,39763.43888109841,,False
早稲田大学　独立大学院　国際情報通信研究科,埼玉県,本庄市,早稲田の杜一丁目,36.2178,139.176616,39763.43888109841,,False
山形県立米沢女子短期大学,山形県,米沢市,通町六丁目,37.890766,140.123316,39896.27970060502,5640606944,False
山形県立米沢女子短期大学　国語国文学科,山形県,米沢市,通町六丁目,37.890766,140.123316,39896.27970060502,5640606944,False
山形県立米沢女子短期大学　英語英文学科,山形県,米沢市,通町六丁目,37.890766,140.123316,39896.27970060502,5640606944,False
山形県立米沢女子短期大学　日本史学科,山形県,米沢市,通町六丁目,37.890766,140.123316,39896.27970060502,5640606944,False
山形県立米沢女子短期大学　社会情報学科,山形県,米沢市,通町六丁目,37.890766,140.123316,39896.27970060502,5640606944,False
山形県立米沢女子短期大学　健康栄養学科,山形県,米沢市,通町六丁目,37.890766,140.123316,39896.27970060502,5640606944,False
香川短期大学,香川県,宇多津町,浜二番丁,34.309551,133.808467,40003.93683198673,,False
香川短期大学　生活文化学科,香川県,宇多津町,浜二番丁,34.309551,133.808467,40003.93683198673,,False
香川短期大学　子ども学科第T部,香川県,宇多津町,浜二番丁,34.309551,133.808467,40003.93683198673,,False
香川短期大学　子ども学科第V部,香川県,宇多津町,浜二番丁,34.309551,133.808467,40003.93683198673,,False
香川短期大学　経営情報科,香川県,宇多津町,浜二番丁,34.309551,133.808467,40003.93683198673,,False
香川短期大学　附属図書館,香川県,宇多津町,浜二番丁,34.309551,133.808467,40003.93683198673,,False
独立行政法人農業・食品産業技術総合研究機構　九州沖縄農業研究センター,熊本県,合志市,大字須屋,32.879838,130.741549,40034.29849091494,,False
大分大学,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
大分大学　医学部,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
大分大学　医学部　附属医学教育センター,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
大分大学　医学部　附属病院,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
